DATA QUALITY REPORT - RULE: PLACEHOLDER_TITLE
================================================================================
Generated: 2026-02-13 19:09:38
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: scharms.planmalaysia.gov.my/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MY/Federal/geo/gis02llmgovmy.yaml
Record ID: gis02llmgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis02.llm.gov.my
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MY/Federal/geo/gis02llmgovmy.yaml
Record ID: gis02llmgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis02.llm.gov.my
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MY/Federal/geo/wwwgismyetappgovmy.yaml
Record ID: wwwgismyetappgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.gis.myetapp.gov.my
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MY/Federal/geo/wwwgismyetappgovmy.yaml
Record ID: wwwgismyetappgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.gis.myetapp.gov.my
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MY/Federal/geo/geoportalalamimy.yaml
Record ID: geoportalalamimy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportal.alami.my
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MY/Federal/geo/geoportalalamimy.yaml
Record ID: geoportalalamimy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportal.alami.my
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MY/Federal/geo/oclcarsmgovmy.yaml
Record ID: oclcarsmgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: oclc.arsm.gov.my/mapproxy
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MY/Federal/geo/oclcarsmgovmy.yaml
Record ID: oclcarsmgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: oclc.arsm.gov.my/mapproxy
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: MY/MY-07/geo/pimapmbppgovmy.yaml
Record ID: pimapmbppgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: pimap.mbpp.gov.my
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: MY/MY-07/geo/pimapmbppgovmy.yaml
Record ID: pimapmbppgovmy
Country: MY
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: pimap.mbpp.gov.my
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: KG/Federal/indicators/sustainabledevelopmentkyrgyzstangithubio.yaml
Record ID: sustainabledevelopmentkyrgyzstangithubio
Country: KG
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: sustainabledevelopment-kyrgyzstan.github.io
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: KG/Federal/indicators/sustainabledevelopmentkyrgyzstangithubio.yaml
Record ID: sustainabledevelopmentkyrgyzstangithubio
Country: KG
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: sustainabledevelopment-kyrgyzstan.github.io
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: BZ/indicators/appsiborgbz.yaml
Record ID: appsiborgbz
Country: BZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: app.sib.org.bz:8443/ords/f?p=134:1:11725542973290:::::
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: BZ/geo/giseducationtbslopendataarcgiscom.yaml
Record ID: giseducationtbslopendataarcgiscom
Country: BZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis-education-tbsl.opendata.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: BZ/geo/giseducationtbslopendataarcgiscom.yaml
Record ID: giseducationtbslopendataarcgiscom
Country: BZ
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis-education-tbsl.opendata.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/HU-DE/opendata/opendatadebrecenhu.yaml
Record ID: opendatadebrecenhu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.debrecen.hu/adathalmazok/
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/HU-DE/opendata/opendatadebrecenhu.yaml
Record ID: opendatadebrecenhu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.debrecen.hu/adathalmazok/
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/opendata/opendatahu.yaml
Record ID: opendatahu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.hu
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/opendata/opendatahu.yaml
Record ID: opendatahu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.hu
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/geonetworkmfgihu.yaml
Record ID: geonetworkmfgihu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geonetwork.mfgi.hu:8080/geoserver/web/
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/geonetworkmfgihu.yaml
Record ID: geonetworkmfgihu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geonetwork.mfgi.hu:8080/geoserver/web/
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/arcgisserverlechnerkozponthu.yaml
Record ID: arcgisserverlechnerkozponthu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgisserver.lechnerkozpont.hu
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/arcgisserverlechnerkozponthu.yaml
Record ID: arcgisserverlechnerkozponthu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: arcgisserver.lechnerkozpont.hu
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/geoportalvizugyhu.yaml
Record ID: geoportalvizugyhu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportal.vizugy.hu/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/geoportalvizugyhu.yaml
Record ID: geoportalvizugyhu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportal.vizugy.hu/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/aquadroughthu.yaml
Record ID: aquadroughthu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.aqua-drought.hu
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/geoserverinspirefomihu.yaml
Record ID: geoserverinspirefomihu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver.inspire.fomi.hu
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/geoserverinspirefomihu.yaml
Record ID: geoserverinspirefomihu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver.inspire.fomi.hu
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/wwwcarpatclimeuorg.yaml
Record ID: wwwcarpatclimeuorg
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.carpatclim-eu.org:10000
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/wwwcarpatclimeuorg.yaml
Record ID: wwwcarpatclimeuorg
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.carpatclim-eu.org:10000
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/kolesarturistautakhu.yaml
Record ID: kolesarturistautakhu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: kolesar.turistautak.hu
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/kolesarturistautakhu.yaml
Record ID: kolesarturistautakhu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: kolesar.turistautak.hu
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: HU/Federal/geo/gisinfeltehu.yaml
Record ID: gisinfeltehu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.inf.elte.hu:8080/geoserver/web/
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: HU/Federal/geo/gisinfeltehu.yaml
Record ID: gisinfeltehu
Country: HU
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gis.inf.elte.hu:8080/geoserver/web/
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-FR/geo/geoportaalfryslannl.yaml
Record ID: geoportaalfryslannl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportaal.fryslan.nl/arcgis/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-FR/geo/geoportaalfryslannl.yaml
Record ID: geoportaalfryslannl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportaal.fryslan.nl/arcgis/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-LI/indicators/dataportaalviewerprvlimburgnl.yaml
Record ID: dataportaalviewerprvlimburgnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: dataportaal-viewer.prvlimburg.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-LI/indicators/dataportaalviewerprvlimburgnl.yaml
Record ID: dataportaalviewerprvlimburgnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: dataportaal-viewer.prvlimburg.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-ZH/geo/geoserviceszuidhollandnl.yaml
Record ID: geoserviceszuidhollandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoservices.zuid-holland.nl/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-ZH/geo/geoserviceszuidhollandnl.yaml
Record ID: geoserviceszuidhollandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoservices.zuid-holland.nl/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-ZH/geo/geodatazuidhollandnl.yaml
Record ID: geodatazuidhollandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.zuid-holland.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-ZH/geo/geodatazuidhollandnl.yaml
Record ID: geodatazuidhollandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.zuid-holland.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-GE/geo/geoportaalgelderlandnl.yaml
Record ID: geoportaalgelderlandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportaal.gelderland.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-GE/geo/geoportaalgelderlandnl.yaml
Record ID: geoportaalgelderlandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportaal.gelderland.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-GE/geo/geoservergelderlandnl.yaml
Record ID: geoservergelderlandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver.gelderland.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-GE/geo/geoservergelderlandnl.yaml
Record ID: geoservergelderlandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver.gelderland.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-GE/geo/geoarnhemnl.yaml
Record ID: geoarnhemnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geo.arnhem.nl/arcgis/rest/services
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-GE/geo/geoarnhemnl.yaml
Record ID: geoarnhemnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geo.arnhem.nl/arcgis/rest/services
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-NB/microdata/wwwdataarchivelissdatanl.yaml
Record ID: wwwdataarchivelissdatanl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.dataarchive.lissdata.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-NB/microdata/wwwdataarchivelissdatanl.yaml
Record ID: wwwdataarchivelissdatanl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.dataarchive.lissdata.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-NB/geo/dataportaalnoordbrabanthubarcgiscom.yaml
Record ID: dataportaalnoordbrabanthubarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-portaal-noord-brabant.hub.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-NB/geo/dataportaalnoordbrabanthubarcgiscom.yaml
Record ID: dataportaalnoordbrabanthubarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-portaal-noord-brabant.hub.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-NB/geo/atlasbrabantnl.yaml
Record ID: atlasbrabantnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: atlas.brabant.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-NB/geo/atlasbrabantnl.yaml
Record ID: atlasbrabantnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: atlas.brabant.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-FL/geo/geoserveralmereinkaartwebgispublishernl.yaml
Record ID: geoserveralmereinkaartwebgispublishernl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver-almereinkaart.webgispublisher.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-FL/geo/geoserveralmereinkaartwebgispublishernl.yaml
Record ID: geoserveralmereinkaartwebgispublishernl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoserver-almereinkaart.webgispublisher.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-OV/opendata/ckansmartenschedenl.yaml
Record ID: ckansmartenschedenl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: ckan.smartenschede.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-OV/opendata/ckansmartenschedenl.yaml
Record ID: ckansmartenschedenl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: ckan.smartenschede.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-OV/geo/wmsonlyservicesgeodataoverijsselnl.yaml
Record ID: wmsonlyservicesgeodataoverijsselnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: wmsonly-services.geodataoverijssel.nl/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-OV/geo/wmsonlyservicesgeodataoverijsselnl.yaml
Record ID: wmsonlyservicesgeodataoverijsselnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: wmsonly-services.geodataoverijssel.nl/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-OV/geo/servicesgeodataoverijsselnl.yaml
Record ID: servicesgeodataoverijsselnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: services.geodataoverijssel.nl:80
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-OV/geo/servicesgeodataoverijsselnl.yaml
Record ID: servicesgeodataoverijsselnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: services.geodataoverijssel.nl:80
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/opendata/geocatalogusnl.yaml
Record ID: geocatalogusnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: GeoCatalogus.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/opendata/geocatalogusnl.yaml
Record ID: geocatalogusnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: GeoCatalogus.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/opendata/dataopenstateeu.yaml
Record ID: dataopenstateeu
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.openstate.eu
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/opendata/dataopenstateeu.yaml
Record ID: dataopenstateeu
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.openstate.eu
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/opendata/databetageodannl.yaml
Record ID: databetageodannl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.beta.geodan.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/opendata/databetageodannl.yaml
Record ID: databetageodannl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.beta.geodan.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/opendata/datamuziekwebnl.yaml
Record ID: datamuziekwebnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.muziekweb.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/opendata/datamuziekwebnl.yaml
Record ID: datamuziekwebnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.muziekweb.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/opendata/wwwsatellietdataportaalnl.yaml
Record ID: wwwsatellietdataportaalnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.satellietdataportaal.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/opendata/wwwsatellietdataportaalnl.yaml
Record ID: wwwsatellietdataportaalnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: www.satellietdataportaal.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/opendata/datalabskadasternl.yaml
Record ID: datalabskadasternl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.labs.kadaster.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/opendata/datalabskadasternl.yaml
Record ID: datalabskadasternl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data.labs.kadaster.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/mapsgisvanoordcom.yaml
Record ID: mapsgisvanoordcom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.gis.vanoord.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/mapsgisvanoordcom.yaml
Record ID: mapsgisvanoordcom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.gis.vanoord.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/mapsinternzaanstadgemlocal.yaml
Record ID: mapsinternzaanstadgemlocal
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps-intern.zaanstad.gem.local/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/mapsinternzaanstadgemlocal.yaml
Record ID: mapsinternzaanstadgemlocal
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps-intern.zaanstad.gem.local/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/databredaopendataarcgiscom.yaml
Record ID: databredaopendataarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-breda.opendata.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/databredaopendataarcgiscom.yaml
Record ID: databredaopendataarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-breda.opendata.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/opendatawrijopendataarcgiscom.yaml
Record ID: opendatawrijopendataarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.wrij.opendata.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/opendatawrijopendataarcgiscom.yaml
Record ID: opendatawrijopendataarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opendata.wrij.opendata.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/ggisunigracorg.yaml
Record ID: ggisunigracorg
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: ggis.un-igrac.org/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/ggisunigracorg.yaml
Record ID: ggisunigracorg
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: ggis.un-igrac.org/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/mapsrwsnl.yaml
Record ID: mapsrwsnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.rws.nl/dataregister
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/mapsrwsnl.yaml
Record ID: mapsrwsnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.rws.nl/dataregister
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/geo/maaibestek2019wshdopendataarcgiscom.yaml
Record ID: maaibestek2019wshdopendataarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maaibestek2019-wshd.opendata.arcgis.com
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/geo/maaibestek2019wshdopendataarcgiscom.yaml
Record ID: maaibestek2019wshdopendataarcgiscom
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maaibestek2019-wshd.opendata.arcgis.com
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/search/easydansknawnl.yaml
Record ID: easydansknawnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: easy.dans.knaw.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/search/easydansknawnl.yaml
Record ID: easydansknawnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: easy.dans.knaw.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/Federal/scientific/datarepositoryeurnl.yaml
Record ID: datarepositoryeurnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: datarepository.eur.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/Federal/scientific/datarepositoryeurnl.yaml
Record ID: datarepositoryeurnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: datarepository.eur.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-UT/geo/geodatautrechtnl.yaml
Record ID: geodatautrechtnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.utrecht.nl/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-UT/geo/geodatautrechtnl.yaml
Record ID: geodatautrechtnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geodata.utrecht.nl/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-ZE/geo/opengeodatazeelandnl.yaml
Record ID: opengeodatazeelandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opengeodata.zeeland.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-ZE/geo/opengeodatazeelandnl.yaml
Record ID: opengeodatazeelandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: opengeodata.zeeland.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-DR/geo/kaartportaaldrenthenl.yaml
Record ID: kaartportaaldrenthenl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: kaartportaal.drenthe.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-DR/geo/kaartportaaldrenthenl.yaml
Record ID: kaartportaaldrenthenl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: kaartportaal.drenthe.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-NH/geo/datawioramsterdamwebgisnl.yaml
Record ID: datawioramsterdamwebgisnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-wior-amsterdam.webgis.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-NH/geo/datawioramsterdamwebgisnl.yaml
Record ID: datawioramsterdamwebgisnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: data-wior-amsterdam.webgis.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-NH/geo/geoservicesnoordhollandnl.yaml
Record ID: geoservicesnoordhollandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoservices.noord-holland.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-NH/geo/geoservicesnoordhollandnl.yaml
Record ID: geoservicesnoordhollandnl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoservices.noord-holland.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-GR/geo/geoportaalprovinciegroningennl.yaml
Record ID: geoportaalprovinciegroningennl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportaal.provinciegroningen.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-GR/geo/geoportaalprovinciegroningennl.yaml
Record ID: geoportaalprovinciegroningennl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: geoportaal.provinciegroningen.nl
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-GR/geo/mapsgroningennl.yaml
Record ID: mapsgroningennl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.groningen.nl/geoserver
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-GR/geo/mapsgroningennl.yaml
Record ID: mapsgroningennl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: maps.groningen.nl/geoserver
Suggested Action: Replace domain/path-based title with a descriptive portal name.

File: NL/NL-GR/geo/gegevensknooppuntgroningennl.yaml
Record ID: gegevensknooppuntgroningennl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gegevensknooppuntgroningen.nl
Suggested Action: Use a human-readable portal title instead of a URL/domain string.

File: NL/NL-GR/geo/gegevensknooppuntgroningennl.yaml
Record ID: gegevensknooppuntgroningennl
Country: NL
Issue: PLACEHOLDER_TITLE
Field: name
Current Value: gegevensknooppuntgroningen.nl
